id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
39	spot	10.556115641215712	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
40	spot	16.112231282431424	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
41	spot	21.668346923647164	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
42	spot	27.224462564862847	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
43	spot	32.78057820607859	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
44	spot	38.33669384729427	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
45	spot	43.89280948851001	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
46	spot	49.44892512972572	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
47	spot	55.005040770941434	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
48	spot	60.561156412157175	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
49	spot	66.11727205337286	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
50	spot	71.67338769458854	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
51	spot	77.22950333580434	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
52	spot	82.78561897702002	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
53	spot	88.3417346182357	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
54	spot	93.89785025945145	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
55	spot	99.45396590066719	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
56	spot	105.01008154188287	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
57	spot	110.56619718309855	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
58	spot	116.12231282431435	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
59	spot	121.67842846553003	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
60	spot	127.23454410674572	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
61	spot	132.79065974796146	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
62	spot	138.3467753891772	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
63	spot	143.90289103039288	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
64	spot	149.45900667160856	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
65	spot	155.0151223128243	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
66	spot	160.57123795404004	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
67	spot	166.12735359525573	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
68	spot	171.68346923647147	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
69	spot	177.2395848776872	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
70	spot	182.7957005189029	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
71	spot	188.35181616011857	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
72	spot	193.9079318013343	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
73	spot	199.46404744255005	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
74	spot	152.2421052631579	103.5	215.3684210526316	40	0	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
75	spot	0	103.5	213.21473684210528	60	180	200	40	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
